PLAYER_NAME,PLAYER_ID,ab3c attempt,ab3lc attempt,ab3rc attempt,paint attempt,lc3 attempt,mrc attempt,mrlc attempt,mrl attempt,mrrc attempt,mrr attempt,ra attempt,rc3 attempt,ab3c pct,ab3lc pct,ab3rc pct,paint pct,lc3 pct,mrc pct,mrlc pct,mrl pct,mrrc pct,mrr pct,ra pct,rc3 pct,total_attempts,Salary,Pos,Ht,Wt,Exp,Birth Date
Torrey Craig,1628470,19,34,32,19,30,2,0,4,1,7,98,21,0.3684210526315789,0.38235294117647056,0.3125,0.21052631578947367,0.3333333333333333,0.5,0,0.25,0,0.14285714285714285,0.7346938775510204,0.23809523809523808,269,2000000,SF,6-7,221,2,"December 19, 1990"
Trae Young,1629027,245,146,155,307,6,47,10,16,17,19,265,15,0.34285714285714286,0.3698630136986301,0.3419354838709677,0.4495114006514658,0.6666666666666666,0.5106382978723404,0.2,0.1875,0.5294117647058824,0.5263157894736842,0.5849056603773585,0.6,1249,6273000,PG,6-1,180,1,"September 19, 1998"
Tremont Waters,1629682,3,8,9,8,1,0,1,3,1,2,10,3,0.3333333333333333,0,0.3333333333333333,0.125,0,0,1,0.6666666666666666,0,0,0.6,0,49,79568,PG,5-10,175,0,"January 10, 1998"
Treveon Graham,1626203,11,28,44,41,20,1,0,1,0,4,76,15,0.09090909090909091,0.35714285714285715,0.3181818181818182,0.4146341463414634,0.15,0,0,1,0,0.25,0.4605263157894737,0.3333333333333333,242,1645357,SF,6-5,219,3,"October 28, 1993"
Trevor Ariza,2772,24,54,45,14,41,2,0,0,2,2,97,42,0.25,0.3333333333333333,0.4666666666666667,0.2857142857142857,0.36585365853658536,0,0,0,0,0,0.6288659793814433,0.40476190476190477,324,12200000,SF,6-8,215,15,"June 30, 1985"
Trey Burke,203504,15,24,17,20,8,15,5,11,15,9,59,9,0.4,0.375,0.5294117647058824,0.45,0.5,0.4666666666666667,0.2,0.5454545454545454,0.26666666666666666,0.5555555555555556,0.5084745762711864,0.4444444444444444,209,229220,PG,6-0,185,6,"November 12, 1992"
Trey Lyles,1626168,31,47,40,40,24,10,4,8,7,11,95,26,0.3225806451612903,0.3829787234042553,0.35,0.375,0.4166666666666667,0.6,0,0.375,0.2857142857142857,0.2727272727272727,0.6210526315789474,0.5,343,5500000,PF,6-9,234,4,"November 5, 1995"
Tristan Thompson,202684,8,6,6,197,1,4,3,5,2,15,313,2,0.5,0.3333333333333333,0.3333333333333333,0.41624365482233505,0,0.25,0,0.4,0,0.4,0.6006389776357828,0.5,562,18539130,PF,6-9,254,8,"March 13, 1991"
Troy Daniels,203584,17,40,38,13,19,8,4,5,8,2,14,18,0.29411764705882354,0.275,0.3684210526315789,0.6153846153846154,0.42105263157894735,0.375,0.25,0.6,0.375,0,0.5714285714285714,0.4444444444444444,186,458439,SG,6-4,200,6,"July 15, 1991"
Ty Jerome,1629660,7,14,17,30,8,4,2,4,1,1,21,3,0.14285714285714285,0.21428571428571427,0.4117647058823529,0.4,0.25,0.5,0.5,0,0,0,0.42857142857142855,0.3333333333333333,113,2193480,SG,6-5,195,0,"July 8, 1997"
Tyler Cook,1629076,0,0,0,1,0,0,0,1,0,0,10,0,0,0,0,1,0,0,0,1,0,0,0.6,0,12,79568,SF,6-8,255,0,"September 23, 1997"
Tyler Herro,1629639,73,82,90,67,22,41,31,46,18,29,101,29,0.3561643835616438,0.4146341463414634,0.36666666666666664,0.47761194029850745,0.4090909090909091,0.43902439024390244,0.3870967741935484,0.30434782608695654,0.3888888888888889,0.4827586206896552,0.5643564356435643,0.4827586206896552,631,3640200,SG,6-5,195,0,"January 20, 2000"
Tyler Johnson,204020,22,38,40,27,10,18,9,16,10,10,41,8,0.36363636363636365,0.34210526315789475,0.25,0.2962962962962963,0.3,0.2777777777777778,0.6666666666666666,0.5,0.6,0.4,0.5365853658536586,0.5,250,183115,SG,6-3,186,5,"May 7, 1992"
Tyler Zeller,203092,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,4,245686,C,7-0,253,7,"January 17, 1990"
Tyson Chandler,2199,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0.7777777777777778,0,18,2564753,C,7-0,235,18,"October 2, 1982"
Tyus Jones,1626145,23,44,33,143,12,10,11,20,16,19,86,11,0.34782608695652173,0.38636363636363635,0.3333333333333333,0.46853146853146854,0.5,0.2,0.2727272727272727,0.25,0.6875,0.5263157894736842,0.6046511627906976,0.45454545454545453,429,10116000,PG,6-0,196,4,"May 10, 1996"
Udonis Haslem,2617,1,1,1,2,0,1,0,0,0,0,5,0,0,0,1,0.5,0,0,0,0,0,0,0.4,0,11,2564753,C,6-8,235,16,"June 9, 1980"
Vic Law,1629724,3,0,1,4,1,1,2,0,1,1,2,1,0.3333333333333333,0,0,0.75,0,0,0.5,0,0,1,0,0,18,79568,PF,6-7,200,0,"December 19, 1995"
Victor Oladipo,203506,29,26,39,25,8,17,3,6,13,14,64,2,0.41379310344827586,0.2692307692307692,0.3076923076923077,0.56,0.25,0.35294117647058826,1,0.16666666666666666,0.46153846153846156,0.42857142857142855,0.4375,0,246,21000000,SG,6-4,213,6,"May 4, 1992"
Vince Carter,1713,48,61,52,33,20,10,7,10,6,11,25,21,0.25,0.3114754098360656,0.3269230769230769,0.5151515151515151,0.4,0.3,0.2857142857142857,0.5,0.5,0.45454545454545453,0.44,0.23809523809523808,304,2564753,PF,6-6,220,21,"January 26, 1977"
Vincent Poirier,1629738,1,1,0,6,0,2,1,4,2,1,18,0,1,0,0,0.3333333333333333,0,1,1,0,0,0,0.6111111111111112,0,36,2505793,C,7-0,235,0,"October 17, 1993"
Vlatko Cancar,1628427,1,2,2,1,1,0,0,0,1,0,7,0,0,0,0.5,0,0,0,0,0,0,0,0.7142857142857143,0,15,898310,PF,6-8,236,0,"April 10, 1997"
Wayne Ellington,201961,26,43,54,2,6,6,2,4,7,2,10,12,0.2692307692307692,0.3953488372093023,0.2777777777777778,0,0.5,0.3333333333333333,0,0.5,0.2857142857142857,0,0.6,0.5833333333333334,174,8000000,SG,6-4,207,10,"November 29, 1987"
Wenyen Gabriel,1629117,4,6,2,6,5,0,0,0,0,1,21,3,0.25,0.16666666666666666,0,0,0.6,0,0,0,0,1,0.6666666666666666,0.3333333333333333,48,1445697,PF,6-9,205,0,"March 26, 1997"
Wesley Matthews,202083,59,78,77,37,46,4,3,4,7,8,62,37,0.3220338983050847,0.38461538461538464,0.3116883116883117,0.2972972972972973,0.41304347826086957,0.5,0,0,0.2857142857142857,0.625,0.6290322580645161,0.43243243243243246,422,2564753,SG,6-4,220,10,"October 14, 1986"
Will Barton,203115,87,79,80,137,24,22,15,13,9,15,241,15,0.367816091954023,0.31645569620253167,0.3625,0.3284671532846715,0.5416666666666666,0.45454545454545453,0.7333333333333333,0.3076923076923077,0.5555555555555556,0.5333333333333333,0.5892116182572614,0.4666666666666667,738,12776786,SF,6-6,181,7,"January 6, 1991"
William Howard,1629739,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,79568,PF,6-8,207,0,"October 25, 1993"
Willie Cauley-Stein,1626161,1,0,0,72,0,13,2,5,16,8,185,0,0,0,0,0.3611111111111111,0,0.3076923076923077,0,0.2,0.125,0.5,0.745945945945946,0,302,2177483,C,7-0,240,4,"August 18, 1993"
Willy Hernangomez,1626195,7,2,10,35,2,1,0,3,1,1,76,1,0.14285714285714285,1,0.1,0.42857142857142855,0.5,1,0,0,0,1,0.6842105263157895,0,139,1676735,C,6-11,250,3,"May 27, 1994"
Wilson Chandler,201163,21,25,43,31,11,2,2,1,2,2,22,21,0.3333333333333333,0.12,0.3488372093023256,0.5161290322580645,0.45454545454545453,0.5,1,1,1,0,0.6818181818181818,0.3333333333333333,183,2564753,PF,6-8,235,11,"May 10, 1987"
Yogi Ferrell,1627812,21,26,17,24,6,23,7,6,11,6,32,9,0.2857142857142857,0.23076923076923078,0.23529411764705882,0.4166666666666667,0.8333333333333334,0.5217391304347826,0.42857142857142855,0.16666666666666666,0.6363636363636364,1,0.5,0.3333333333333333,188,3150000,PG,6-0,178,3,"May 9, 1993"
Yuta Watanabe,1629139,1,3,2,9,1,2,0,0,1,1,13,1,0,0.3333333333333333,0.5,0.3333333333333333,1,0.5,0,0,0,0,0.6153846153846154,0,34,79568,SF,6-9,215,1,"October 13, 1994"
Zach Collins,1628380,5,2,6,9,3,1,0,3,1,2,33,3,0.6,1,0.16666666666666666,0.2222222222222222,0,1,0,0.3333333333333333,0,0.5,0.6060606060606061,0.3333333333333333,68,4240200,PF,6-11,250,2,"November 19, 1997"
Zach LaVine,203897,114,159,125,79,53,50,27,32,17,25,484,32,0.3684210526315789,0.3522012578616352,0.36,0.17721518987341772,0.5094339622641509,0.36,0.25925925925925924,0.34375,0.47058823529411764,0.32,0.5971074380165289,0.4375,1199,19500000,SG,6-5,200,5,"March 10, 1995"
Zhaire Smith,1629015,0,2,0,1,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0.5,0,11,3058800,SF,6-3,205,1,"June 4, 1999"
Zion Williamson,1629627,6,4,3,30,1,0,2,7,0,2,305,0,0.3333333333333333,0.5,0.6666666666666666,0.36666666666666664,0,0,0,0.2857142857142857,0,0.5,0.6229508196721312,0,360,9757440,PF,6-6,284,0,"July 6, 2000"
Zylan Cheatham,1629597,1,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,9,79568,PF,6-5,220,0,"November 17, 1995"
